app名称,英文名称,一级分类,安装人数,软件大小,头像地址,描述,新版本截图,开发者,apk下载地址,软件短评,版本号,id号码,vcode,新版本号
滴答清单,cn.ticktick.task,办公商务,3.5万人安装,13.72MB,https://android-artworks.25pp.com/fs08/2019/06/05/11/110_d0c14eb2f8f720531a75def049cab573_con_130x130.png,滴答清单，一款轻便的待办事项(Todo)、日程管理（GTD）应用，千万用户的共同选择。它可以帮你制定工作计划，设置会议提醒， 安排行程规划，记录备忘事项。滴答清单集计划、日程、番茄计时、备忘、笔记、便签、闹钟、日历、在线协作多种实用功能于一体，是你高效办公、便捷生活的得力助手。【官方肯定】- 豌豆荚「设计奖」- 最美应用「2015年度应用」【高效规划】- 多平台同步：在手机、平板、网页等多个设备云同步，随时随地查看日程安排和备忘事项。- 快速添加：支持「文本创建」、「语音输入」多种方式添加任务。- 智能识别：自动识别快速添加任务时的日期和时间信息，为你设定提醒。- 全能提醒：设置「多闹钟」、「重复」等多种自定义提醒方式，不会错过任何重要事情。- 日历视图：在直观的日历视图中查看日程计划。轻松拖动任务即可实现管理。支持订阅第三方日历。- 番茄计时：在“25分钟工作、5分钟休息“的番茄钟流程内保持专注，形成良好的工作节奏。- 习惯养成：记录和跟踪每一个习惯，了解自己进步的轨迹。- 清晰分类：清单和文件夹可以管理任务，标签可以分类任务，优先级可以区分任务重要等级。- 灵活排序：可按日期、标题、优先级等排序，让你的清单永远井井有条。- 多种视图：支持「文本」和「列表任务」两种任务模式。可为任务添加图片、录音等附件。- 团队协作：与同事共享项目计划，指派特定任务，实时跟踪项目进度，多人协同高效完成任务。- 微信公众号：发送聊天内容或需要收藏的网页或到「滴答清单」微信公众号，快速创建任务，随时随地进行日程管理和知识储备。滴答清单助你轻松规划，战胜拖延，用每天的高效来成就更好的自己。【高度评价】滴答清单是一款不可多得的GTD效率工具，它有着清晰明了的界面设计、恰到好处的功能设置、稳定的同步服务，如果你还缺少一款简洁而有效的GTD时间管理工具，滴答清单是不错的选择。——少数派微信公众号：didalist微博：@滴答清单官网：www.dida365.comQQ群：928721187 滴答清单2019更新内容5.1.0我们在这个版本中带来了大家心心念念的「打卡提醒」和「打卡频率」！每周三和周五晚上阅读，没问题~每周去健身房锻炼 2 次，完全 OK。同时，大家也不用担心会忘记打卡，试试看给设置多个提醒。P.S. 我们也在这个版本中改进了一些小问题。 ,"['https://android-screenimgs.25pp.com/fs08/2019/05/27/7/110_b746892dfa578558b211278552e97019_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/0/110_32d42441817e0e40424fab7ac7d9cd87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/8/110_50d8be6120ca4b663d60886cc3aed89c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/2/110_4b332bd7f84f91ddab541ae01d608659_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/4/110_aa1c99b3e954ecab3ebaa4afdc596c4b_234x360.jpg']",杭州随笔记网络技术有限公司,https://www.wandoujia.com/apps/cn.ticktick.task/download/dot?ch=detail_normal_dl,  全球好评如潮 让生活变得简单！  , 5.1.0,6523997,5100, 5.1.0
时光手帐,com.leku.diary,办公商务,4.1万人安装,48.2MB,https://android-artworks.25pp.com/fs08/2019/06/14/9/2_2b964aea999ef1e44e3a53bf7c830721_con_130x130.png,“我用过超棒的手帐APP。”“我删光其他APP也一定留下时光手帐”,"['https://android-screenimgs.25pp.com/fs08/2019/05/27/7/110_b746892dfa578558b211278552e97019_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/0/110_32d42441817e0e40424fab7ac7d9cd87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/8/110_50d8be6120ca4b663d60886cc3aed89c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/2/110_4b332bd7f84f91ddab541ae01d608659_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/05/27/4/110_aa1c99b3e954ecab3ebaa4afdc596c4b_234x360.jpg']",南京步瑞特网络科技有限公司,https://www.wandoujia.com/apps/com.leku.diary/download/dot?ch=detail_normal_dl,  贴心的记录助手  , 4.6.4,7605431,4640, 4.6.4
倒数日,com.zhizhou.days,办公商务,7635人安装,8.32MB,https://android-artworks.25pp.com/fs08/2019/03/14/5/110_9ac32a79477735483b10b7d5a34bbf9a_con_130x130.png,倒数日是一款记住生活中每一个重要日子的小工具，帮助你管理那些对你很重要的日子，计算距离那些日子还有多少天。例如：结婚纪念日还有多少天？恋爱纪念日还有多少天？亲朋好友生日还有多少天？宝宝出生多少天？高考还剩多少天？……产品特色：1.支持公历、农历的倒数日期计算提醒功能，重要事件醒目置顶，支持时间远近排序。2.正数过去了多少天，倒数还剩下多少天，支持农历日期，重复倒数（每年、每月、每周）。3.多种默认分类：事件、生活、生日、爱情、娱乐、学习、工作、节日等。4.万年历查看，日历/黄历视图一览无余，可在日历上查看当天事件，黄历可以查看当天宜、忌、财神方位、时辰宜忌等功能。5.日期计算，轻松计算两个日期之间的分钟数、小时数、天数、周数、月数、年数；农历公历相互转换功能。6.高级功能：手势锁拥有自己专属空间，数据备份还原防止数据丢失。 倒数日2019更新内容1.[新增]新增QQ登录、QQ分享功能。2.[新增]新增自定义主题功能。3.[优化]修复部分手机桌面插件不能更新问题，桌面插件能够快速新建事件。4.[优化]优化日程提醒功能，可设置提醒时间。5.[修复]BUG修复，性能优化。 ,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_118b1f2a4126b32dabfa581b204b855c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/8/110_2ae167d21f7cc9114b70322e367ed9a4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_d6cc9c25d01e577388663465144ffdce_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/0/110_d5a1fc627891eccea9bb30c6b6b254b4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/9/110_e11676c9fd4936a0a7a0e5bcc6701a1a_234x360.jpg']",成都之洲科技有限公司,https://www.wandoujia.com/apps/com.zhizhou.days/download/dot?ch=detail_normal_dl,  记录生活重要日子  , 3.0.3,7871275,8, 3.0.3
迅捷CAD看图,com.hudun.cadpreview,办公商务,1.2万人安装,21.02MB,https://android-artworks.25pp.com/fs08/2019/03/06/10/110_5bda11fa932eadb9dcc0037d6643dc24_con_130x130.png,迅捷CAD看图，一款集CAD快速看图、DWG文件查看、CAD制图于一身的CAD看图软件。迅捷CAD看图专注CAD看图的每一处细节，有效优化图形引擎，支持AutoCAD、天正建筑等多种图纸类型。兼容多版本DWG文件、DXF文件，能够完整显示图纸布局，能准确识别每一个CAD图块，即便你的手机配置一般，也可以轻松打开大容量CAD图纸。1、迅捷：启动速度快，一键打开大图纸无压力，打开CAD图纸快人一步；2、体验：细节见品质，完整现在图纸中的每一个CAD图块，原生显示放大不失真；3、功能：支持AutoCAD 和天正建筑全版本二、三维图纸；4、贴心：支持一键图纸分享、WiFi图纸传输，提供共享图库资源；5、服务：7*24客服全程在线，专业技术人员随时待命，为你解决CAD看图难题。 迅捷CAD看图2019更新内容1. 优化界面设计2. 提升阅读体验3. 新增共享图库 ,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_118b1f2a4126b32dabfa581b204b855c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/8/110_2ae167d21f7cc9114b70322e367ed9a4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_d6cc9c25d01e577388663465144ffdce_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/0/110_d5a1fc627891eccea9bb30c6b6b254b4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/9/110_e11676c9fd4936a0a7a0e5bcc6701a1a_234x360.jpg']",上海互盾信息科技有限公司,https://www.wandoujia.com/apps/com.hudun.cadpreview/download/dot?ch=detail_normal_dl,  CAD看图软件  , 1.5.1,7862341,151, 1.5.1
文字扫描王,com.lgy.myword,办公商务,1.6万人安装,13.57MB,https://android-artworks.25pp.com/fs08/2019/05/01/1/106_51710885869c48ef1366d19d42c7a1d3_con_130x130.png,文字扫描王是一款能将图片识别成文字的App，将文档或pdf拍摄成照片然后识别出其中的文字，提高办公效率。,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_118b1f2a4126b32dabfa581b204b855c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/8/110_2ae167d21f7cc9114b70322e367ed9a4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_d6cc9c25d01e577388663465144ffdce_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/0/110_d5a1fc627891eccea9bb30c6b6b254b4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/9/110_e11676c9fd4936a0a7a0e5bcc6701a1a_234x360.jpg']",刘光玉,https://www.wandoujia.com/apps/com.lgy.myword/download/dot?ch=detail_normal_dl,  最小文档扫描工具  , 1.6.0,6653281,27, 1.6.0
个性艺术签名,com.base.sign.gw,办公商务,1.1万人安装,9.99MB,https://android-artworks.25pp.com/fs08/2019/04/28/8/110_e40139848c6028b62e07b01cd16f1f58_con_130x130.png,还在羡慕明星们帅气星范儿的签名吗？还在为自己签名苦恼吗？艺术签名为您量身打造只属于你的签名字体。艺术的、大气的、潇洒的、可爱的、动漫的、优美的……各种风格应有尽有，而且全都是的哦！1：多种字体，飘逸、艺术、商务、花体、练笔、反体、漫体等等，任君选择；2：制作完成可以保存在本地，可以保存到相册；3：浏览本地，就能够看到之前的签名；4：艺术、签名、名片、精品、个性、大师总有一种签名适合你。 个性艺术签名2019更新内容更新内容如下：1.优化包体积2.优化背景图逻辑3.增加立体签名~强烈建议更新~客服微信：gwjava001 ,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_118b1f2a4126b32dabfa581b204b855c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/8/110_2ae167d21f7cc9114b70322e367ed9a4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_d6cc9c25d01e577388663465144ffdce_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/0/110_d5a1fc627891eccea9bb30c6b6b254b4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/9/110_e11676c9fd4936a0a7a0e5bcc6701a1a_234x360.jpg']",聊城市开发区图灵软件技术有限公司,https://www.wandoujia.com/apps/com.base.sign.gw/download/dot?ch=detail_normal_dl,  从此不再害怕签名了  , 4.1.6,6586241,15, 4.1.6
小日常,com.android.yzd.habit,办公商务,4.2万人安装,11.37MB,https://android-artworks.25pp.com/fs08/2019/06/14/8/2_d3c8b49014c115d3fb38410458822a43_con_130x130.png,改变，从此刻开始[小日常]是一个简单的习惯追踪应用，拒绝拖延，坚持打卡。小日常APP致力于培养用户养成一个个好的习惯，改掉生活中的拖延症，每天坚持一点点，让自己成长变得更加美好。,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_118b1f2a4126b32dabfa581b204b855c_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/8/110_2ae167d21f7cc9114b70322e367ed9a4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_d6cc9c25d01e577388663465144ffdce_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/0/110_d5a1fc627891eccea9bb30c6b6b254b4_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/9/110_e11676c9fd4936a0a7a0e5bcc6701a1a_234x360.jpg']",厦门先北科技有限公司,https://www.wandoujia.com/apps/com.android.yzd.habit/download/dot?ch=detail_normal_dl,  习惯打卡养成时间  , 2.4.5,7750650,245, 2.4.5
CAD快速看图,com.glodon.drawingexplorer,办公商务,18.6万人安装,14.7MB,https://android-artworks.25pp.com/fs08/2019/06/14/11/106_ad90982376266db06e9ebce1647fa82d_con_130x130.png,CAD快速看图是一款支持天正全专业的CAD看图工具1、 极速—闪电启动速度，打开CAD图纸快人一步,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/4/110_34696b0d28147d22d4bb8c146da2e732_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_6f06329abd8ef524f3bf3b0a5cf77b87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_98d30ffca296ad2ea0be3bb56ffc6f70_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_a679ba07443aba9efc8b7c2c83474e3e_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_8a184603957a95d46e63f66cb2b09aff_234x360.jpg']",广联达软件股份有限公司,https://www.wandoujia.com/apps/com.glodon.drawingexplorer/download/dot?ch=detail_normal_dl,  CAD快速看图支持天正全系列完整显示  , 5.5.2,2200937,552, 5.5.2
曲奇云盘,com.quqi.quqioffice,办公商务,4635人安装,21.23MB,https://android-artworks.25pp.com/fs08/2019/06/17/5/110_b785545492e4f7927924aff648a5934c_con_130x130.png,曲奇云盘：记录相伴时光，分享幸福一刻！照片视频都到盘里来2T超大空间，照片视频无限存～独乐乐不如众乐乐创建家庭群、同学群、旅游群，亲朋好友齐分享～短视频随手拍在线看抖音/搜罗来的短视频支持在线播放，永远珍藏想看就看～【2T个人私密空间】注册即送2T超大空间，私人文件备份存储，安全不丢失。【上传下载不限速】你的wifi有多快，上传下载就有多快。【独立的多人共享空间】向好友发送邀请，加入群组共享资源，每个群组拥有独立250G空间。【文件一键转存】中的文件可以通过“用其他应用打开”转存到曲奇云盘，无需下载后再次上传。【短视频在线播放】小视频可以直接在线播放，大文件可以缓存至传输列表离线播放。【上百种文档在线查阅】各种格式的图片、office系列文档、pdf、ai、psd等上百种文档在线查看。【资源快速分享】文件资源可以以链接的形式分享至、QQ等聊天工具，无需注册即可查看。抱怨百度网盘的限速、抱怨360云盘/腾讯微云/微盘的收费、抱怨其他网盘容量不够大、不能在线预览/编辑文件、不能方便的与他人共享协作、不能多成员一起用，不妨试试【曲奇云盘】，一定不会让您失望哦！曲奇云盘，部门同事共享工作资料，老师之间共享教案课件，家人之间共享照片视频，驴友们共享美景美人都很不错。 使用过程有任何问题、建议，欢迎关注官网公众号：“曲奇云盘”或发送邮件至 support@quqi.com 进行反馈。 曲奇云盘2019更新内容1.文件上传及创建群组入口合并至右下角2.文件筛选、排序功能合并至右上角“···”处3.其他UI优化调整 ,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/4/110_34696b0d28147d22d4bb8c146da2e732_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_6f06329abd8ef524f3bf3b0a5cf77b87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_98d30ffca296ad2ea0be3bb56ffc6f70_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_a679ba07443aba9efc8b7c2c83474e3e_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_8a184603957a95d46e63f66cb2b09aff_234x360.jpg']",杭州趣企信息技术有限公司,https://www.wandoujia.com/apps/com.quqi.quqioffice/download/dot?ch=detail_normal_dl,  大容量免费网盘  , 2.4.0,7626308,35, 2.4.0
189邮箱,com.corp21cn.mail189,办公商务,1.4万人安装,14.53MB,https://android-artworks.25pp.com/fs08/2019/05/27/4/110_00bf86efca8a7c472f03cb94a6427c53_con_130x130.png,"指纹登录与繁琐登录，做一场告别,指纹识别，邮箱登录很简单！智能搜索智能分类，多维度直观筛选邮件，邮件搜索很简单！短信提醒服务提醒像春雨一样及时，点击即阅读，邮件查收很简单！日程管理事无大小，井井有条，日程提醒您，事务管理很简单！会员中心会员特权与福利像爱一样，属于你的，永远不会缺席~ 189邮箱2019更新内容1、支持电子签章验证，确保邮件真实、安全！2、充值与查询一体化，管理账单、发票更便捷！3、账号设置优化，用户体验更流畅！ ","['https://android-screenimgs.25pp.com/fs08/2019/06/05/4/110_34696b0d28147d22d4bb8c146da2e732_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_6f06329abd8ef524f3bf3b0a5cf77b87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_98d30ffca296ad2ea0be3bb56ffc6f70_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_a679ba07443aba9efc8b7c2c83474e3e_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_8a184603957a95d46e63f66cb2b09aff_234x360.jpg']",世纪龙信息网络有限责任公司,https://www.wandoujia.com/apps/com.corp21cn.mail189/download/dot?ch=detail_normal_dl,  手机号就是邮箱号，让邮件发送成为一种享受  , 7.3.2,29023,88, 7.3.2
微信分身版免费,com.mjbrother.mutil,办公商务,38.9万人安装,5.37MB,https://android-artworks.25pp.com/fs08/2018/12/19/7/110_36ef8276326dd43b5d19a6ca6621f6b2_con_130x130.png,微信分身版，免费让用户通过添加应用程序多开应用。轻松实现微信、QQ、陌陌、王者荣耀等几乎所有应用的多账户同时在线，生活/工作互不干扰，娱乐/游戏双倍效益。【功能特点】1、聊天多开：通过实现多开社交聊天APP，告别社交账户来回切换的烦恼，让你尽情分享，放肆聊天，工作生活两不误2、游戏多开：某荣耀、某部落、某地主，游戏大小号同时在线，帮用户快速升级刷经验。打怪更欢乐，升级更轻松3、购物多开：多开淘宝、闲鱼、支付宝等几乎所有的应用，让您的购物生活，更加优惠4、护眼主题：考虑您多开应用可能长时间使用，我们为您精心搭配的护眼主题，人性化设计，白天黑夜一键切换5、免费免费免费，重要事情说三遍，我们的微信分身版免费多开 微信分身版免费更新内容UI界面、交互体验优化增加用户问题反馈入口已知bug修复 ,"['https://android-screenimgs.25pp.com/fs08/2019/06/05/4/110_34696b0d28147d22d4bb8c146da2e732_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_6f06329abd8ef524f3bf3b0a5cf77b87_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/2/110_98d30ffca296ad2ea0be3bb56ffc6f70_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/6/110_a679ba07443aba9efc8b7c2c83474e3e_234x360.jpg', 'https://android-screenimgs.25pp.com/fs08/2019/06/05/5/110_8a184603957a95d46e63f66cb2b09aff_234x360.jpg']",厦门麻吉兄弟网络科技有限公司,https://www.wandoujia.com/apps/com.mjbrother.mutil/download/dot?ch=detail_normal_dl,  免费微信多开  , 2.3.3,7667328,10, 2.3.3
